Review,food_rating,service_rating,atmosphere_rating,Review_clean,Review_en,sentiment
"Serving microwave food which always a big nono to me .Tbh it's beyond disgusting and that was wasabi is a ""fake"" as my ex gf but at least its cheap .Food: 1/5  |  Service: 2/5  |  Atmosphere: 2/5",1.0,2.0,2.0,"Serving microwave food which always a big nono to me .Tbh it's beyond disgusting and that was wasabi is a ""fake"" as my ex gf but at least its cheap .","Serving microwave food which is always a big nono to me. But it's beyond disgusting and that was wasabi is a ""fake"" as my ex-girlfriend but at least it's cheap.",negative
"food wise is satisfied, however, the staff service is super duper the WORST!!! i think is better make the complaint at Sushi Mentai Group instead of in this outlet....",,,,"food wise is satisfied, however, the staff service is super duper the WORST!!! i think is better make the complaint at Sushi Mentai Group instead of in this outlet....","food wise is satisfied, however, the staff service is super duper the WORST!!! I think it is better to make the complaint at Sushi Mentai Group instead of in this outlet....",negative
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
"Lack of serving quality, the waiter doesn't know what they are doing, can't even understand what the waiter talking too because they mumble too much. One of our food is served super slow, don't know what are they doing, standing there like a robot. I'm here to eat, not to starve while watching the waiters standing in a row providing zero help.",,,,"Lack of serving quality, the waiter doesn't know what they are doing, can't even understand what the waiter talking too because they mumble too much. One of our food is served super slow, don't know what are they doing, standing there like a robot. I'm here to eat, not to starve while watching the waiters standing in a row providing zero help.","Lack of serving quality, the waiter doesn't know what they're doing, can't even understand what the waiter is talking about too much because they mumble too much. One of our food is served super slow, don't know what they're doing, standing there like a robot. I'm here to eat, not to starve while watching the waiter stand in a row providing zero help.",negative
ValuableFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesVariety of Sushi,5.0,5.0,5.0,Valuable Recommended dishesVariety of Sushi,Valuable Recommended dishesVariety of sushi,positive
Getting worst...food taste is out n service is going down .too .All staff face ....can't see anybody with a single smileFood: 3/5  |  Service: 2/5  |  Atmosphere: 1/5,3.0,2.0,1.0,Getting worst...food taste is out n service is going down .too .All staff face ....can't see anybody with a single smile,It's getting worse... food taste is out... service is going down too. All staff faces... can't see anyone with a single smile.,negative
Delicious with reasonable price.,,,,Delicious with reasonable price.,Delicious at a reasonable price.,positive
Ok not bad,,,,Ok not bad,"Okay, not bad.",positive
Taste good. Although it was quite pack with customer and sometime needing to wait for turn.,,,,Taste good. Although it was quite pack with customer and sometime needing to wait for turn.,Although it was quite packed with customers and sometimes needing to wait for turn.,neutral
still cozy even though the premise is a bit small.will come again next time!,,,,still cozy even though the premise is a bit small.will come again next time!,Still cozy even though the premise is a little small. Will come back next time!,positive
好吃过sushi king,,,,好吃过sushi king,I like sushi king.,positive
Food ok... Worth the price hereThe price here cheaper then other Sushi restaurant.But giving 2 stars becuz the service here are bad and worker r super rude.,,,,Food ok... Worth the price hereThe price here cheaper then other Sushi restaurant.But giving 2 stars becuz the service here are bad and worker r super rude.,The price here is cheaper than other sushi restaurants. But giving 2 stars because the service here is bad and the worker is super rude.,negative
Recommended dishesVariety of SushiVegetarian optionsCold mee is good,,,,Recommended dishesVariety of SushiVegetarian optionsCold mee is good,Recommended dishesVariety of sushiVegetarian optionsCold mee is good,positive
nice n cheaper....,,,,nice n cheaper....,Nice and cheaper...,positive
Salmon sushi veli nice,,,,Salmon sushi veli nice,Salmon sushi is delicious.,positive
decent sushi at very reasonable price. just that the place is quite small and seats are limited,,,,decent sushi at very reasonable price. just that the place is quite small and seats are limited,decent sushi at a very reasonable price. Just that the place is quite small and seats are limited.,positive
Good food at reasonable price. Small portion but fresh enough.,,,,Good food at reasonable price. Small portion but fresh enough.,"Good food at a reasonable price, small portion but fresh enough.",positive
They serve the best sushi ever.lt is no costly and affordable.The taste is good and the ingredient is fresh. The salmon use looks red and pink.100% recommend this sushi shop.,,,,They serve the best sushi ever.lt is no costly and affordable.The taste is good and the ingredient is fresh. The salmon use looks red and pink.100% recommend this sushi shop.,They serve the best sushi ever.It is not expensive and affordable.The taste is good and the ingredient is fresh.The salmon use looks red and pink.100% recommend this sushi shop.,positive
Delicious meal and with fair price,,,,Delicious meal and with fair price,Delicious meal and fair price,positive
Okla. Kids friendly restaurant.,,,,Okla. Kids friendly restaurant.,It's a kid-friendly restaurant.,positive
"Relatively cheap compared to other sushi places, the sushi on belt tastes good, food you order also not bad, sometimes many ppl have to wait outside for table",,,,"Relatively cheap compared to other sushi places, the sushi on belt tastes good, food you order also not bad, sometimes many ppl have to wait outside for table","Relatively cheap compared to other sushi places, the sushi on the belt tastes good, food you order also not bad, sometimes many people have to wait outside for table",positive
Love Mentai. Never disappoints. This branch has more sushi options than the other branches I've visited.,,,,Love Mentai. Never disappoints. This branch has more sushi options than the other branches I've visited.,This branch has more sushi options than the other branches I've visited.,positive
"Good food, great price. Atmosphere can be improved",,,,"Good food, great price. Atmosphere can be improved","Good food, great price.",positive
Cheap sushi shop with okay ish standard food. Quality is as expected of the price point.,,,,Cheap sushi shop with okay ish standard food. Quality is as expected of the price point.,Cheap sushi shop with okay ish standard food. Quality is as expected of the price point.,positive
I always love Sushi Mentai because of their pocket friendly price for the sushi. It way cheaper than Sushi King & other competitor but of course at Japan their sushi is the best. I have been to few outlet of Mentai & for this branch I think it is just ok. Nothing much to complaint. You might need to wait for 20-30min during peak hour for dinner. They do accept e-wallet payment too.,,,,I always love Sushi Mentai because of their pocket friendly price for the sushi. It way cheaper than Sushi King & other competitor but of course at Japan their sushi is the best. I have been to few outlet of Mentai & for this branch I think it is just ok. Nothing much to complaint. You might need to wait for 20-30min during peak hour for dinner. They do accept e-wallet payment too.,I always love Sushi Mentai because of their pocket friendly price for the sushi. It's much cheaper than Sushi King & other competitors but of course in Japan their sushi is the best. I've been to a few outlets of Mentai & for this branch I think it's just okay. Nothing much to complain about. You might need to wait for 20-30 minutes during peak hour for dinner. They do accept e-wallet payment too.,positive
"Making comparison with other Sushi Mentai brach, I would say this one is not that good. I'm comparing in terms of their food quality, food variation and cleanliness of the shop.Secondly, it would be great if they prepare the transparent divider between different tables as the tables are arranged quite close to each other. I remember there are some sushi Mentai branches that do prepares the transparent divider and its pretty good especially during this pandemic.",,,,"Making comparison with other Sushi Mentai brach, I would say this one is not that good. I'm comparing in terms of their food quality, food variation and cleanliness of the shop.Secondly, it would be great if they prepare the transparent divider between different tables as the tables are arranged quite close to each other. I remember there are some sushi Mentai branches that do prepares the transparent divider and its pretty good especially during this pandemic.","Comparing with other Sushi Mentai braches, I would say this one is not that good. I am comparing in terms of their food quality, food variation and cleanliness of the shop. Secondly, it would be great if they prepare the transparent divider between different tables as the tables are arranged quite close to each other. I remember there are some sushi Mentai branches that do prepare the transparent divider and its pretty good especially during this pandemic.",negative
my first time here. price is quite cheap compare to other places. lots of choices & big portions!,,,,my first time here. price is quite cheap compare to other places. lots of choices & big portions!,My first time here. Price is quite cheap compared to other places. lots of choices & big portions!,positive
"Favourite placeNeed to come once a monthMust order their-Fried Pumpkin (MUST I TELL YOU)Must not order their-Shishamo (didnt fry enuf, bone still there) Nippon sushi better- Soba (too bitter)-Fried osyter (bitter as well)",,,,"Favourite placeNeed to come once a monthMust order their-Fried Pumpkin (MUST I TELL YOU)Must not order their-Shishamo (didnt fry enuf, bone still there) Nippon sushi better- Soba (too bitter)-Fried osyter (bitter as well)","Favorite placeNeed to come once a monthNeed to order their-Fried pumpkin (Must I tell you)Need not order their-Shishamo (didn't fry enough, bone still there) Nippon sushi better- Soba (too bitter)-Fried oyster (bitter as well)",negative
"Order a plate of Japanese Curry Katsu Chicken rice here, and be prepared to stay up until 5am like me, wondering why that dish can arrive in less than 2 mins after ordering and why can’t the chefs make sure the food is cooked fresh and not left for long periods of time. Yes you guessed it… I have food poisoning at this very moment of writing a review. The rice and curry came cold, inadequately microwaved. I didn’t complain as I thought that was normal.For the chefs and management people thinking their geniuses for cutting down labour time to prepare food, you’re idiots. Keep doing this and you’ll lose all your customers.This is the price we pay for being poor - won’t ever come here again even if I had to starve myself to death.",,,,"Order a plate of Japanese Curry Katsu Chicken rice here, and be prepared to stay up until 5am like me, wondering why that dish can arrive in less than 2 mins after ordering and why can’t the chefs make sure the food is cooked fresh and not left for long periods of time. Yes you guessed it… I have food poisoning at this very moment of writing a review. The rice and curry came cold, inadequately microwaved. I didn’t complain as I thought that was normal.For the chefs and management people thinking their geniuses for cutting down labour time to prepare food, you’re idiots. Keep doing this and you’ll lose all your customers.This is the price we pay for being poor - won’t ever come here again even if I had to starve myself to death.","Order a plate of Japanese Curry Katsu Chicken rice here, and be prepared to stay up until 5am like me, wondering why that dish can arrive in less than 2 minutes after ordering and why the chefs can't make sure the food is cooked fresh and not left for long periods of time. Yes you guessed it... I have food poisoning at this very moment of writing a review. The rice and curry came cold, inadequately microwaved. I didn't complain as I thought that was normal. For the chefs and management people thinking their geniuses for cutting down labor time to prepare food, you're idiots. Keep doing this and you'll lose all your customers. This is the price we pay for being poor - even if I never come here again - I won't have to starve myself to death.",negative
